id,text,preprocessed,sentiment
1435693935947571201,"@nonoinvestidor @Tatobarros Vô, da série: nada é tão ruim que não possa piorar. Os políticos brasileiros acham que uma pandemia apenas é pouco, então ficam tumultuando para ver se piora um pouco mais.",série nada tão ruim que não possa piorar políticos brasileiros acham que uma pandemia apenas pouco então ficam tumultuando para ver piora pouco mais,-4
1435693892293255176,"Nem acredito q depois de 24 anos fora do Brasil, eu estaria entrando no estádio do meu @Palmeiras no @AllianzParque fazendo um tour! Uma pena essa pandemia, e não assistir um jogo la. Estádio lindo pqp!! E agora parece que terei uma chance de conhecer o Clebao q mora aqui perto! https://t.co/awM7NCshfQ",nem acredito depois anos fora brasil estaria entrando estádio meu fazendo tour uma pena essa pandemia não assistir jogo estádio lindo pqp agora parece que terei uma chance conhecer clebao mora aqui perto,2
1435693868712923143,não sei mas acho q a pandemia não acabou.. https://t.co/s2TgzoZ2BZ https://t.co/fHXyJub3WK,não sei mas acho pandemia não acabou,-1
1435693853441413129,"A cria que mais gosto, uma deslizada na Pandemia aqui e ali, mas nunca foge da raia. Moleque gente da gente e que sempre vejamos a favela sorrindo (que conselheiro cuzão sangre de ódio). Porque Patrick de Paula é bola! https://t.co/37QucyURVm",cria que mais gosto uma deslizada pandemia aqui ali mas nunca foge raia moleque gente gente que sempre vejamos favela sorrindo que conselheiro cuzão sangre ódio porque patrick paula bola,-3
1435693843467358210,Vou contar uma fofoca pra vocês resumida eu dei uma festa antes da pandemia fiquei com uma menina lá depois fiquei apaixonada ela não quis namorar cmg almas a prima dela quis aí depois de um tempo terminamos entrei no tinder dei match com menino e não sabia mas ele irmão dela 🤧,vou contar uma fofoca pra vocês resumida dei uma festa antes pandemia fiquei com uma menina depois fiquei apaixonada ela não quis namorar cmg almas prima dela quis depois tempo terminamos entrei tinder dei match com menino não sabia mas ele irmão dela,0
1435693839990263809,"Pode passar mil anos de pandemia, eu nunca vou me acostumar a usar máscara.",pode passar mil anos pandemia nunca vou acostumar usar máscara,1
1435693812576395273,"@rubenlustosa2 @Flamengo @SCInternacional @Corinthians @FluminenseFC @Palmeiras @SantosFC @RedBullBraga @ChapecoenseReal @ECJuventude @CearaSC @Gremio @ECBahia @Atletico Questão n é essa irmão, a questão é q estamos em uma Pandemia ainda tlgd",questão essa irmão questão estamos uma pandemia ainda tlgd,0
1435693802551926787,"Eh meus amigos, achei que sairia ileso da pandemia... Mas hoje veio, paguei bundinha na frente da câmera do homeoffice",meus amigos achei que sairia ileso pandemia mas hoje veio paguei bundinha frente câmera homeoffice,1
1435693796768026626,"Não sou de falar sobre problemas pessoais aqui, mas a gnt tá passando por uma crise mt pesada aqui em casa, e com a pandemia esse problema só piorou. Minha mãe precisa urgentemente de uma nora!! peço apenas que compartilhem  essa mensagem para alcançar alguém que ajude ela",não sou falar sobre problemas pessoais aqui mas gnt passando por uma crise pesada aqui casa com pandemia esse problema piorou minha mãe precisa urgentemente uma nora peço apenas que compartilhem essa mensagem para alcançar alguém que ajude ela,-3
1435693768137654272,@Skalildeth Não tem uma lei que tá podendo andar com carteira vencida durante a pandemia?,não tem uma lei que podendo andar com carteira vencida durante pandemia,0
1435693729382338565,"Tudo que acontece de ruim o povo coloca a culpa no Bolsonaro. Muita gente morreu na pandemia, culpa de Bolsonaro, teu marido te traiu, culpa do Bolsonaro, gasolina subiu culpa do Bolsonaro, gente morrendo atropelada culpa do Bolsonaro, poluição culpa do Bolsonaro..",tudo que acontece ruim povo coloca culpa bolsonaro muita gente morreu pandemia culpa bolsonaro teu marido traiu culpa bolsonaro gasolina subiu culpa bolsonaro gente morrendo atropelada culpa bolsonaro poluição culpa bolsonaro,-9
1435693717327908869,"@KimKataguiri Mocinho vc não entende nada de economia
Pq o dólar está tão caro 
Bolsa caindo? Só se for na tua cabeça. O mundo todo está assim.  Sabia que estamos em uma pandemia .O que vc faria para mudar esse cenário?",mocinho não entende nada economia dólar está tão caro bolsa caindo for tua cabeça mundo todo está assim sabia que estamos uma pandemia que faria para mudar esse cenário,-1
1435693615314046984,"@khaleesiys Escolhi a viagem, mas a pandemia n deixou, ai chegou o dia e me deparei com uma festa surpresa onde eu tive q me controlar pra n ter uma crise pelo fato de eu odiar ser o centro das atenções e odiar a minha família;)",escolhi viagem mas pandemia deixou chegou dia deparei com uma festa surpresa onde tive controlar pra ter uma crise pelo fato odiar ser centro das atenções odiar minha família,-2
1435693579251355648,"@thalesoares Não é possível que vcs querem ter o beneficio de ter torcida enquanto o resto não pode... é incrível.. Ja começaram a treinar antes dos demais na pandemia contra os protocolos da prefeitura para terem beneficio, agora isso.. Não a toa colocaram crianças em um cntr irregular.",não possível que vcs querem ter beneficio ter torcida enquanto resto não pode incrível começaram treinar antes dos demais pandemia contra protocolos prefeitura para terem beneficio agora isso não toa colocaram crianças cntr irregular,-1
1435693555427811331,"O atual líder que eu mais admiro. Boulos teve coragem de colocar gente na rua pela primeira vez na pandemia. Boulos vai nos atos chamados pela direita porque sabe a importância da união. Se melhorar um pouco o discurso econômico, daqui a pouco me mudo pro PSOL. 😜 https://t.co/LGWMFeHlC5",atual líder que mais admiro boulos teve coragem colocar gente rua pela primeira vez pandemia boulos vai nos atos chamados pela direita porque sabe importância união melhorar pouco discurso econômico daqui pouco mudo pro psol,0
1435693544040173574,"Enquanto isso no LinkedIn:
Uma pessoa exaltando o Thiaguinho pela excelente atuação como empresário durante a Pandemia e falando como não via números tão alto relacionados a pessoas negras constantemente.
Nos comentários: chorume de um bando de velho branco rosnando.🤮🤮🤮",enquanto isso linkedin uma pessoa exaltando thiaguinho pela excelente atuação como empresário durante pandemia falando como não via números tão alto relacionados pessoas negras constantemente nos comentários chorume bando velho branco rosnando,-3
1435693528210882560,"@tabataamaralsp Meu voto não vai para partido, vai para o candidato. Essa pandemia ensinou muita coisa sobre quem devemos votar ou não.",meu voto não vai para partido vai para candidato essa pandemia ensinou muita coisa sobre quem devemos votar não,-2
1435693522276044801,"@tabataamaralsp É frequente a decepção com os políticos no Brasil, é muito claro q os interesses em Brasília são mto distantes dos do povo.
Foi chocante ver as pautas discutidas e o desinteresse pelas mortes e o sofrimento durante a pandemia.
A classe política deve ao povo punir Bolsonaro.",frequente decepção com políticos brasil muito claro interesses brasília são mto distantes dos povo foi chocante ver pautas discutidas desinteresse pelas mortes sofrimento durante pandemia classe política deve povo punir bolsonaro,-2
1435693518727618562,A pandemia já acabou?,pandemia acabou,0
1435693477128544256,"Por mais que o receio de sair de casa e expor a família ao novo coronavírus seja válido, não dá para correr o risco de deixar de proteger seu filho de outras doenças. Veja como vacinar os pequenos com segurança!
https://t.co/XTxIbzWO4P",por mais que receio sair casa expor família novo coronavírus seja válido não para correr risco deixar proteger seu filho outras doenças veja como vacinar pequenos com segurança,-3
1435693463618588678,O doc acompanha três trabalhadores que não puderam fazer o isolamento social logo que a pandemia da covid-19 começou no Brasil. A versão completa estará disponível no site da mostra até o dia 14 de setembro. Corre! https://t.co/SLnHLsskRD,doc acompanha três trabalhadores que não puderam fazer isolamento social logo que pandemia covid começou brasil versão completa estará disponível site mostra até dia setembro corre,0
1435693451862061062,@wel_sarmento @OIntrospecto @EduardoVet @Rconstantino Se comparar com o salário mínimo de anos atrás o aumento ate é proporcional.. mas vcs querem sempre apontar o dedo. Sem soluções.. so tem as soluções quando tao de fora do problema. Kkkkkkkkkkkk estamos numa pandemia.. entao acho q um pouco as coisas sobem mesmo,comparar com salário mínimo anos atrás aumento ate proporcional mas vcs querem sempre apontar dedo sem soluções tem soluções quando tao fora problema estamos numa pandemia entao acho pouco coisas sobem mesmo,-4
1435693449236426755,"Quem achou que seria fácil, vai ficar pior, mas temos que nos unir e enfrentar, ficamos parados na pandemia porque não podemos ficar em Brasilia até que as Forças Armadas faça o que a maioria do Povo quer?? https://t.co/iC5egJMdB7",quem achou que seria fácil vai ficar pior mas temos que nos unir enfrentar ficamos parados pandemia porque não podemos ficar brasilia até que forças armadas faça que maioria povo quer,0
1435693427358945287,"Gente sei que a gente está no meio de uma pandemia,  porém domingo não irá ter jeito vamos ter que aglomera.
#ForaBolsonaro",gente sei que gente está meio uma pandemia porém domingo não irá ter jeito vamos ter que aglomera,0
1435693420958437377,"@louieponto Moça espera a pandemia acabar e vai ver ela, o não vc já tem 😃👍🏻",moça espera pandemia acabar vai ver ela não tem,1
1435693417670103047,"Não sou de falar sobre problemas pessoais aqui, mas a gnt tá passando por uma crise mt pesada aqui em casa, e com a pandemia esse problema só piorou. Minha mãe precisa urgentemente de uma nora!! peço apenas que compartilhem  essa mensagem para alcançar alguém que ajude ela",não sou falar sobre problemas pessoais aqui mas gnt passando por uma crise pesada aqui casa com pandemia esse problema piorou minha mãe precisa urgentemente uma nora peço apenas que compartilhem essa mensagem para alcançar alguém que ajude ela,-3
1435693384606306313,"@drogaeoguh @KimKataguiri Tem que ser muito conivente para achar que esse governo não fez merd#. Tudo resume a falar que o país tava quebrado e a pandemia atrapalhou tudo, sendo que não fizeram nada para melhorar o país. Eu quero um governo que crie soluções, não desculpas.",tem que ser muito conivente para achar que esse governo não fez merd tudo resume falar que país tava quebrado pandemia atrapalhou tudo sendo que não fizeram nada para melhorar país quero governo que crie soluções não desculpas,-1
1435693379803914244,a galera que entrou na pandemia na faculdade tá perdendo a melhor parte da faculdade: as calouradas,galera que entrou pandemia faculdade perdendo melhor parte faculdade calouradas,0
1435693370677080065,"@thaizize no nosso contexto de aula, turma pequena, relação mais próxima, etc etc... Tem muito contexto da própria pandemia e ERE também. Mas real a coisa é pesada pra professor também, mas ver que é possível ter uma relação mais humana pra ambos os lados, é muito bom.",nosso contexto aula turma pequena relação mais próxima etc etc tem muito contexto própria pandemia ere também mas real coisa pesada pra professor também mas ver que possível ter uma relação mais humana pra ambos lados muito bom,2
1435693353392353282,"@RaquelQBaste @jasamosa Eu já vou fazendo as minhas loucuras, hoje até fui a um tasco almoçar com colegas com quem costumava almoçar antes da pandemia e até bebi um tinto servido em jarro. Parece? Eles falam, os sacanas 😁",vou fazendo minhas loucuras hoje até fui tasco almoçar com colegas com quem costumava almoçar antes pandemia até bebi tinto servido jarro parece eles falam sacanas,-3
1435693326603366403,"@OficialPascoal @manobrown @LulaOficial @SpotifyBR @jefdelgado não vejo como pois:
Violência policial - o cara torce pela violência
Política - O cara não tem o que apresentar
Cultura - Qual cultura?
Racismo -  o cara é racista assumido
Economia -  o boçal tem orgulho de falar q n entende
Pandemia -  nem acredita nisso
Não tem assunto",não vejo como pois violência policial cara torce pela violência política cara não tem que apresentar cultura qual cultura racismo cara racista assumido economia boçal tem orgulho falar entende pandemia nem acredita nisso não tem assunto,-6
